Number,Lemma,imageability,emotional_valence,is_profane
788,антиохийский,,,
11611,заохать,,,
30882,поохать,,,
37104,риторика,,,
37106,риторический,,,
37105,риторически,,,
42822,титан,,,
42823,титанический,,,
42824,титановый,,,
42957,только-только,,,
43493,тропический,,,
41716,субтропический,,,
43715,туша,,,
43722,тушка,,,
48040,эквивалент,,,
48042,эквивалентный,,,
48041,эквивалентность,,,
20258,набухать,,,
3266,бухать,,,
3271,бухнуть,,,
3272,бухнуться,,,
3524,вбухать,,,
10679,забухать,,,
6844,гель,,,
13904,исполком,,,
14274,калининградский,,,
14273,калининградец,,,
15088,клеймо,,,
15087,клеймить,,,
11218,заклеймить,,,
17963,лояльность,,,
17964,лояльный,,,
32237,преждевременный,,,
32236,преждевременно,,,
37529,рыхлый,,,
37528,рыхлить,,,
4126,взрыхлить,,,
37527,рыхление,,,
42295,тапочка,,,
42581,теперешний,,,
43262,трапеза,,,
43263,трапезная,,,
12160,затрапезный,,,
40462,сотрапезник,,,
46791,цыпочки,,,
48325,эмиссия,,,
48324,эмиссионный,,,
9542,допэмиссия,,,
48467,эскиз,,,
48468,эскизный,,,
344,азот,,,
345,азотный,,,
2447,благосостояние,,,
7869,гримаса,,,
7871,гримасничать,,,
7870,гримаска,,,
9983,дуэт,,,
10540,жопа,,,
22991,неуклюжий,,,
22990,неуклюжесть,,,
16396,краб,,,
16397,крабовидный,,,
16398,крабовый,,,
16873,кувшин,,,
16874,кувшинка,,,
16875,кувшинчик,,,
17134,лабиринт,,,
28144,периферия,,,
28143,периферический,,,
38213,свита,,,
39719,смоленский,,,
40128,сокол,,,
40130,соколиный,,,
40129,соколик,,,
31337,посох,,,
40484,соха,,,
40485,сохатый,,,
40552,сошка,,,
31339,посошок,,,
40553,сошник,,,
43283,трахнуть,,,
43281,трахаться,,,
43280,трахать,,,
31574,потрахаться,,,
48761,ярославский,,,
48760,ярославец,,,
1324,байковый,,,
1323,байкер,,,
1460,барахло,,,
1461,барахолка,,,
1458,барахлить,,,
1459,барахлишко,,,
10595,забарахлить,,,
2014,берлинский,,,
2013,берлинец,,,
2839,ботанический,,,
2838,ботаника,,,
2837,ботаник,,,
2878,бразильский,,,
2877,бразилец,,,
6997,гестапо,,,
6998,гестаповец,,,
6999,гестаповский,,,
13695,интуитивно,,,
13696,интуитивный,,,
13759,ипотечный,,,
19250,миля,,,
21637,невроз,,,
21640,невропатолог,,,
21642,невротический,,,
21641,невротик,,,
28321,пиар,,,
28325,пиарщик,,,
28324,пиаровский,,,
28322,пиарить,,,
33934,пролетарский,,,
34490,профилактический,,,
34491,профилакторий,,,
37669,саммит,,,
41729,суверенитет,,,
41728,суверен,,,
46732,цинк,,,
46733,цинковый,,,
26750,оцинковать,,,
47668,шланг,,,
10194,ер,,,
10202,ерик,,,
10980,задачка,,,
24732,озадаченно,,,
38078,сверхзадача,,,
29346,подзадача,,,
18710,мгла,,,
18711,мглистый,,,
36592,реанимация,,,
36593,реанимировать,,,
36591,реанимационный,,,
36590,реаниматор,,,
38049,свердловский,,,
38850,симметричный,,,
1077,асимметричный,,,
38848,симметрично,,,
22773,несимметричный,,,
38849,симметричность,,,
38851,симметрия,,,
1078,асимметрия,,,
44058,уголек,,,
44062,уголовно-исполнительный,,,
44068,уголочек,,,
44059,уголовка,,,
44063,уголовно-правовой,,,
10713,завербовать,,,
3741,вербовка,,,
3740,вербовать,,,
3742,вербовщик,,,
10714,завербоваться,,,
18056,любезно,,,
18054,любезнейший,,,
18594,масть,,,
18589,маститый,,,
19056,метеорит,,,
19055,метеор,,,
19057,метеоритный,,,
24422,овес,,,
24439,овсяный,,,
24438,овсянка,,,
27215,паста,,,
1060,архипастырь,,,
1059,архипастырский,,,
34449,прототип,,,
34451,прототипный,,,
34450,прототипический,,,
36750,резидент,,,
36751,резидентура,,,
22717,нерезидент,,,
39248,скрежет,,,
39249,скрежетать,,,
11950,заскрежетать,,,
39250,скрежетнуть,,,
43495,трос,,,
43496,тросик,,,
43497,тросовый,,,
171,автономия,,,
365,аквариум,,,
366,аквариумный,,,
3032,брошюра,,,
3033,брошюрка,,,
12869,идол,,,
15684,компрессор,,,
15683,компресс,,,
15685,компрессорный,,,
15880,контингент,,,
16542,кремний,,,
16535,кремень,,,
16540,кремнезем,,,
16541,кремниевый,,,
16543,кремнистый,,,
16539,кремневый,,,
17728,литовский,,,
17726,литовец,,,
17727,литовка,,,
24002,обомлеть,,,
19417,млеть,,,
35717,разомлеть,,,
40220,сомлеть,,,
19759,монстр,,,
26875,пазуха,,,
30263,полезно,,,
33825,производная,,,
33832,производящий,,,
38612,сентиментальный,,,
38611,сентиментальность,,,
38899,синод,,,
38900,синодальный,,,
38901,синодик,,,
40191,соловей,,,
40194,соловьиный,,,
43419,трибунал,,,
43672,туризм,,,
44018,углерод,,,
44020,углеродный,,,
44019,углеродистый,,,
45472,феодальный,,,
45471,феодализм,,,
45470,феодал,,,
45709,фойе,,,
48765,ярус,,,
3416,вальс,,,
3417,вальсировать,,,
3747,вереница,,,
6,абвер,,,
3752,верея,,,
7028,гигиена,,,
7029,гигиенический,,,
7721,гравировать,,,
7722,гравировка,,,
7717,гравер,,,
9232,догма,,,
9237,догматический,,,
9234,догматизм,,,
9236,догматика,,,
14241,кайф,,,
14242,кайфовать,,,
17929,лоскут,,,
17931,лоскуток,,,
17930,лоскутный,,,
23460,нуклеотидный,,,
23459,нуклеотид,,,
30475,полоскать,,,
30474,полоскание,,,
25168,ополоснуть,,,
30476,полоскаться,,,
40786,сполоснуть,,,
34097,прополоскать,,,
25165,ополаскивать,,,
25169,ополоснуться,,,
40781,споласкивать,,,
31016,попутно,,,
31015,попутка,,,
36535,рация,,,
37652,салют,,,
37653,салютовать,,,
38772,си,,,
42571,теорема,,,
686,англичанка,,,
691,англоязычный,,,
689,англосакс,,,
684,англиканский,,,
1599,башмак,,,
1600,башмачок,,,
2291,бильярд,,,
2293,бильярдный,,,
2292,бильярдная,,,
3885,ветеринарный,,,
3883,ветеринар,,,
3884,ветеринария,,,
7793,графин,,,
7794,графинчик,,,
9788,дрессировщик,,,
9785,дрессированный,,,
9787,дрессировка,,,
9786,дрессировать,,,
9790,дрессура,,,
5902,выдрессировать,,,
9789,дрессировщица,,,
12775,зэк,,,
12776,зэковский,,,
15181,клумба,,,
16461,краснодарский,,,
17758,лихорадочно,,,
17936,лось,,,
17926,лосиный,,,
17927,лосиха,,,
27386,пельмень,,,
27385,пельменная,,,
30268,полемика,,,
36627,ревизия,,,
36626,ревизионный,,,
36624,ревизионизм,,,
36625,ревизионист,,,
37126,робот,,,
38510,селедка,,,
38511,селедочка,,,
38512,селедочный,,,
39199,скорейший,,,
22782,нескоро,,,
39193,скорая,,,
44874,ускоренно,,,
43731,тщеславие,,,
43732,тщеславный,,,
44607,унитаз,,,
47187,чихать,,,
47188,чихнуть,,,
47186,чих,,,
21454,начхать,,,
1015,артель,,,
1016,артельный,,,
1017,артельщик,,,
1153,атлас,,,
1154,атласный,,,
1292,багор,,,
1403,банан,,,
1404,банановый,,,
3471,варьировать,,,
3472,варьироваться,,,
3470,варьирование,,,
6994,герцог,,,
6995,герцогиня,,,
6996,герцогство,,,
7021,гибрид,,,
7023,гибридный,,,
7022,гибридизация,,,
7783,грант,,,
8824,диаграмма,,,
21947,незачем,,,
12666,зной,,,
12667,знойный,,,
13449,индивидуально,,,
13446,индивидуализм,,,
13444,индивидуализация,,,
13445,индивидуализировать,,,
15010,китель,,,
15360,коктейль,,,
17055,курский,,,
20170,мэтр,,,
23158,нива,,,
24990,олицетворять,,,
24989,олицетворение,,,
27033,парализовать,,,
27117,пародия,,,
27114,пародийный,,,
27113,пародийно,,,
27350,педаль,,,
37109,ритуальный,,,
44862,усиленно,,,
23647,обессиленно,,,
31247,посильно,,,
22470,непосильно,,,
44148,уделяться,,,
45406,фарш,,,
45407,фаршированный,,,
21351,нафаршировать,,,
45408,фаршировать,,,
45788,форсировать,,,
45787,форсированный,,,
45786,форсирование,,,
45784,форс,,,
46788,цыпленок,,,
46790,цыплячий,,,
46786,цыпа,,,
46787,цыпка,,,
55,аванс,,,
56,авансовый,,,
412,аксиома,,,
502,аллах,,,
1439,бант,,,
1440,бантик,,,
2871,бравый,,,
2867,бравада,,,
2870,бравурный,,,
2868,бравировать,,,
2869,браво,,,
7262,глыба,,,
8587,депо,,,
8588,деповский,,,
10198,ересь,,,
10199,еретик,,,
10200,еретический,,,
16097,кореец,,,
16108,кореянка,,,
17151,лавр,,,
17154,лавровый,,,
17274,латеральный,,,
17770,лицемерие,,,
17773,лицемерный,,,
17771,лицемерить,,,
17769,лицемер,,,
17772,лицемерно,,,
18247,макроуровень,,,
18374,мамонт,,,
18375,мамонтенок,,,
18376,мамонтовый,,,
19421,мнимый,,,
19420,мнимость,,,
20081,мутация,,,
20082,мутировать,,,
20080,мутационный,,,
38042,свекла,,,
38043,свекольный,,,
43089,торпеда,,,
43092,торпедо,,,
43091,торпедный,,,
43090,торпедировать,,,
44754,упрощенный,,,
44753,упрощенно,,,
45310,фазовый,,,
18823,межфазный,,,
47204,чмокнуть,,,
33403,причмокивать,,,
47203,чмокать,,,
33404,причмокнуть,,,
12326,зачмокать,,,
31763,почмокать,,,
47202,чмоканье,,,
47842,штрих,,,
47844,штриховка,,,
12355,заштриховать,,,
47845,штриховой,,,
479,александрийский,,,
482,александровский,,,
480,александринский,,,
483,александро-невский,,,
481,александрит,,,
3171,бульдозер,,,
3172,бульдозерист,,,
3173,бульдозерный,,,
10053,евангельский,,,
14467,карабин,,,
14468,карабинер,,,
15338,кок,,,
15353,кокошник,,,
44333,укокошить,,,
15349,кокнуть,,,
17213,лакомый,,,
17212,лакомство,,,
17210,лакомиться,,,
30238,полакомиться,,,
17211,лакомка,,,
23417,нотка,,,
23418,нотный,,,
28567,планка,,,
42400,текстильный,,,
42399,текстиль,,,
42401,текстильщик,,,
44783,ураган,,,
44784,ураганный,,,
45598,финальный,,,
45659,флакон,,,
45660,флакончик,,,
45812,фотка,,,
45835,фотон,,,
45836,фотонный,,,
46184,хлам,,,
12245,захламленный,,,
12244,захламить,,,
16,аборт,,,
115,австрийский,,,
32043,предвкушать,,,
32044,предвкушение,,,
4408,владимирский,,,
6728,галоша,,,
14287,калоша,,,
16841,кряхтеть,,,
30212,покряхтывать,,,
11318,закряхтеть,,,
30211,покряхтеть,,,
16839,кряхтение,,,
16840,кряхтенье,,,
20305,навигация,,,
20304,навигационный,,,
20303,навигатор,,,
24416,овальный,,,
6162,выплевывать,,,
30437,половецкий,,,
28650,плева,,,
26281,отплевываться,,,
28654,плевел,,,
28658,плевый,,,
30938,поплевывать,,,
25139,оплевывать,,,
38632,сервер,,,
38633,серверный,,,
42264,тамошний,,,
42992,тоннель,,,
45622,финн,,,
603,амнистия,,,
3873,весь,,,
8804,джунгли,,,
10383,жеребец,,,
10382,жеребенок,,,
10384,жеребчик,,,
13231,изумрудный,,,
13229,изумруд,,,
15233,кнут,,,
17636,лимит,,,
17637,лимитировать,,,
17638,лимитчик,,,
17998,лунка,,,
18001,луночный,,,
19035,метан,,,
19037,метанол,,,
28257,петровский,,,
28256,петров,,,
33932,пролетариат,,,
37581,сабля,,,
37579,сабельный,,,
38948,сироп,,,
38949,сиропчик,,,
41585,строфа,,,
41779,суеверие,,,
41781,суеверный,,,
41780,суеверно,,,
40453,сотворять,,,
44788,уран,,,
44789,урановый,,,
45686,флора,,,
19198,микрофлора,,,
45689,флорист,,,
45688,флорин,,,
45690,флористический,,,
46376,хохол,,,
46377,хохолок,,,
21380,нахохлиться,,,
46373,хохлушка,,,
21379,нахохлить,,,
46860,чахлый,,,
46862,чахотка,,,
46861,чахнуть,,,
12296,зачахнуть,,,
46863,чахоточный,,,
47290,чукча,,,
1365,балерина,,,
3040,брусок,,,
3036,брус,,,
3043,брусчатка,,,
3041,брусочек,,,
3164,булыжник,,,
3165,булыжный,,,
3163,булыга,,,
8511,дельфин,,,
8512,дельфинарий,,,
8855,диверсификация,,,
8857,диверсия,,,
8856,диверсифицировать,,,
14615,каска,,,
17070,курьер,,,
17071,курьерский,,,
18229,макароны,,,
18228,макаронный,,,
18227,макаронина,,,
34364,протестантский,,,
34362,протестант,,,
34363,протестантизм,,,
12121,затесаться,,,
42688,тесать,,,
42685,тес,,,
42686,тесак,,,
22353,неотесанный,,,
42700,тесовый,,,
6458,вытесать,,,
24210,обтесать,,,
41260,стесать,,,
42687,тесаный,,,
43358,трест,,,
43359,треста,,,
444,актуальность,,,
1475,баржа,,,
8356,девиз,,,
14800,квитанция,,,
14801,квиты,,,
30114,поквитаться,,,
35960,расквитаться,,,
16428,крапива,,,
16431,крапивный,,,
16429,крапивник,,,
16430,крапивница,,,
16930,кулинарный,,,
16929,кулинария,,,
16928,кулинар,,,
17678,лира,,,
17873,локализация,,,
17874,локализовать,,,
17875,локализоваться,,,
17876,локально,,,
18234,макет,,,
22182,немытый,,,
20147,мытарство,,,
20148,мытарь,,,
35622,размытость,,,
20146,мытарить,,,
27803,переменная,,,
27846,переносной,,,
22383,непереносимость,,,
27841,переносимость,,,
36223,рассеянно,,,
41320,стишок,,,
42905,токсичный,,,
42904,токсичность,,,
42903,токсический,,,
13680,интоксикация,,,
44268,узбек,,,
44269,узбекский,,,
45119,утопия,,,
815,антиутопия,,,
45958,футляр,,,
12982,извозчик,,,
47851,штукатурка,,,
47849,штукатур,,,
47852,штукатурный,,,
26825,оштукатурить,,,
47850,штукатурить,,,
5699,вулкан,,,
5700,вулканический,,,
7723,гравитационный,,,
7724,гравитация,,,
8109,давай-ка,,,
8134,дай-ка,,,
8110,давайте-ка,,,
8135,дайте-ка,,,
9307,док,,,
9308,дока,,,
14616,каскад,,,
14617,каскадер,,,
14618,каскадный,,,
15093,клен,,,
15094,кленовый,,,
15251,кобура,,,
26979,панорама,,,
26980,панорамный,,,
30272,полено,,,
30271,поленница,,,
30282,полешко,,,
31075,порно,,,
32255,презумпция,,,
33931,пролет,,,
33937,пролетка,,,
33939,пролетный,,,
36789,резюмировать,,,
36788,резюме,,,
36824,рекомбинантный,,,
36825,рекомбинация,,,
36823,рекомбинант,,,
36995,рефлекс,,,
36996,рефлексивный,,,
37332,ртутный,,,
37333,ртуть,,,
40771,сподручный,,,
44609,унификация,,,
44610,унифицированный,,,
44611,унифицировать,,,
26687,охапка,,,
46041,хапнуть,,,
46040,хапать,,,
46042,хапуга,,,
48112,эксклюзивный,,,
48110,эксклюзив,,,
48111,эксклюзивность,,,
449,акустический,,,
448,акустика,,,
981,ария,,,
967,ариец,,,
4205,византийский,,,
4204,византиец,,,
8958,директива,,,
8959,директивный,,,
44221,удручающий,,,
44219,удручать,,,
44223,удрученный,,,
44222,удрученно,,,
44220,удручающе,,,
44224,удручить,,,
11753,запорожец,,,
11754,запорожский,,,
24783,озноб,,,
12665,знобить,,,
15062,кластер,,,
15063,кластерный,,,
16509,крахмал,,,
16510,крахмальный,,,
20700,накрахмалить,,,
26305,отпрянуть,,,
5166,воспрянуть,,,
5167,воспрять,,,
34669,прянуть,,,
36893,ренессанс,,,
36894,ренессансный,,,
37198,рожь,,,
37059,ржаной,,,
38621,сепаратист,,,
38620,сепаратизм,,,
38623,сепаратный,,,
38622,сепаратистский,,,
42248,талон,,,
42249,талончик,,,
42550,тендер,,,
42551,тендерный,,,
44804,урна,,,
45446,фельдшер,,,
45447,фельдшерица,,,
45796,фортепиано,,,
45795,фортепианный,,,
45798,фортепьяно,,,
46019,хан,,,
46029,ханство,,,
46028,ханский,,,
47777,шприц,,,
48121,экспансия,,,
48120,экспансивный,,,
1190,аудитор,,,
1192,аудиторский,,,
2562,блузка,,,
2561,блуза,,,
6807,гастроном,,,
6808,гастрономический,,,
6809,гастрономия,,,
8589,депозит,,,
8590,депозитарий,,,
8592,депозитный,,,
8591,депозитарный,,,
10267,жандарм,,,
10269,жандармский,,,
10268,жандармерия,,,
15252,кобыла,,,
15254,кобылка,,,
15253,кобылица,,,
15460,колорит,,,
15461,колоритный,,,
21036,наркотический,,,
780,антинаркотический,,,
21863,недуг,,,
22055,нейтрон,,,
22056,нейтронный,,,
22054,нейтрино,,,
23481,нью-йоркский,,,
28227,пессимизм,,,
28229,пессимистический,,,
28228,пессимист,,,
28231,пессимистичный,,,
28230,пессимистично,,,
28262,петрушка,,,
31443,постулат,,,
31444,постулировать,,,
34777,пуд,,,
34780,пудовый,,,
39466,слива,,,
39471,сливовый,,,
43260,траншея,,,
26584,отчеканить,,,
46882,чеканить,,,
46884,чеканный,,,
46883,чеканка,,,
46881,чекан,,,
47354,шаман,,,
47357,шаманский,,,
47355,шаманизм,,,
47356,шаманка,,,
47358,шаманство,,,
47979,щи,,,
1379,баллон,,,
1380,баллончик,,,
5243,вошь,,,
5728,вшивый,,,
5727,вшивость,,,
9067,дифференцированный,,,
9068,дифференцировать,,,
9069,дифференцироваться,,,
9070,дифференцировка,,,
21735,недифференцированный,,,
9065,дифференцирование,,,
9066,дифференцированно,,,
17020,курган,,,
17021,курганский,,,
20133,мыс,,,
20145,мысок,,,
25346,оргазм,,,
26922,паломник,,,
26924,паломничество,,,
26923,паломнический,,,
27022,парадигма,,,
28317,пианино,,,
36792,рейд,,,
36793,рейдовый,,,
37078,рис,,,
37093,рисовый,,,
43822,тяжко,,,
44391,уксус,,,
44392,уксусный,,,
47856,штурман,,,
47857,штурманский,,,
322,адъютант,,,
630,амур,,,
632,амурский,,,
631,амурный,,,
1975,бензол,,,
2692,болван,,,
2693,болванка,,,
2694,болванчик,,,
3637,веер,,,
3638,веерный,,,
10548,жужжать,,,
10547,жужжание,,,
33782,прожужжать,,,
11097,зажужжать,,,
14442,капот,,,
19591,мозаика,,,
19592,мозаичный,,,
20171,мюзикл,,,
25387,ордер,,,
25388,ордерный,,,
27030,паразит,,,
27031,паразитировать,,,
27032,паразитический,,,
40372,сосиска,,,
42809,тиран,,,
42811,тирания,,,
42810,тиранический,,,
42812,тиранство,,,
45093,утолить,,,
45097,утолять,,,
23051,неутолимый,,,
45092,утоление,,,
23050,неутоленный,,,
44208,удостовериться,,,
44207,удостоверить,,,
44210,удостоверяться,,,
46642,центнер,,,
47368,шантаж,,,
47369,шантажировать,,,
47370,шантажист,,,
3062,брюнетка,,,
3061,брюнет,,,
3063,брюнеточка,,,
7077,гимназический,,,
7075,гимназист,,,
7076,гимназистка,,,
7701,готический,,,
7700,готика,,,
7699,гот,,,
7927,гроссмейстер,,,
7925,гросс,,,
7928,гроссмейстерский,,,
8084,гусар,,,
8085,гусарский,,,
11066,заемщик,,,
18893,мембрана,,,
18894,мембранный,,,
23364,норвежский,,,
23363,норвежец,,,
26982,пансионат,,,
26981,пансион,,,
40399,сособственник,,,
40355,сортир,,,
40356,сортирный,,,
43184,трактир,,,
43186,трактирщик,,,
43185,трактирный,,,
48406,эпидемический,,,
1155,атлет,,,
1156,атлетика,,,
1157,атлетический,,,
2571,блядь,,,
2569,блядский,,,
2570,блядство,,,
3108,будоражить,,,
4006,взбудоражить,,,
3477,васильевский,,,
3479,васильковый,,,
6587,вьетнамский,,,
6585,вьетнамец,,,
6586,вьетнамка,,,
21946,незаурядный,,,
21945,незаурядность,,,
14892,кинжал,,,
14893,кинжальный,,,
15771,конкретизировать,,,
15776,конкретность,,,
15770,конкретизация,,,
15772,конкретизироваться,,,
22069,неконкретный,,,
17332,легальный,,,
18468,маринад,,,
18471,маринованный,,,
18472,мариновать,,,
18470,маринование,,,
18840,меланхолия,,,
18838,меланхолично,,,
18837,меланхолический,,,
18835,меланхолик,,,
18836,меланхолически,,,
18839,меланхоличный,,,
37420,румынский,,,
37419,румын,,,
38908,синтаксический,,,
38906,синтаксис,,,
38907,синтаксически,,,
22847,несостоятельность,,,
41706,субсидия,,,
26249,оторопеть,,,
26250,оторопь,,,
43183,трактат,,,
45707,фляжка,,,
45706,фляга,,,
47102,чехол,,,
12309,зачехлить,,,
47100,чехлик,,,
48541,этюд,,,
48542,этюдник,,,
461,акциз,,,
462,акцизный,,,
29155,подакцизный,,,
1152,атлантический,,,
43209,трансатлантический,,,
1485,бармен,,,
1486,барменша,,,
4707,вожделенный,,,
4706,вожделение,,,
4708,вожделеть,,,
6820,гвардейский,,,
7344,говядина,,,
7345,говяжий,,,
8710,детерминант,,,
8714,детерминированный,,,
8712,детерминизм,,,
8715,детерминировать,,,
8711,детерминация,,,
8713,детерминированность,,,
762,антизападный,,,
15262,ковбой,,,
15264,ковбойский,,,
15263,ковбойка,,,
15681,компот,,,
17267,ласточка,,,
17268,ласточкин,,,
19784,морг,,,
27074,парик,,,
27423,пеня,,,
27424,пенять,,,
30906,попенять,,,
28785,плюхнуться,,,
28784,плюхаться,,,
28783,плюха,,,
36811,реквизит,,,
40632,сперма,,,
40634,спермий,,,
22485,непотопляемый,,,
33295,притопить,,,
45560,филармония,,,
1183,аттракцион,,,
2689,боксер,,,
2690,боксерский,,,
2893,браслет,,,
2894,браслетик,,,
6819,гвардеец,,,
7162,гладко,,,
12061,застывший,,,
12474,зек,,,
13291,иллюминатор,,,
13292,иллюминация,,,
13330,иммигрант,,,
13332,иммиграция,,,
13331,иммиграционный,,,
13428,ингибитор,,,
13427,ингибировать,,,
13426,ингибирование,,,
14749,каштан,,,
14750,каштановый,,,
15164,клоп,,,
15165,клоповник,,,
15231,кнопочка,,,
15232,кнопочный,,,
4377,вкрапление,,,
16432,крапинка,,,
20697,накрапывать,,,
24905,окропить,,,
4376,вкрапить,,,
16427,крап,,,
16433,крапчатый,,,
16720,кропить,,,
17246,лапоть,,,
17942,лоток,,,
17944,лоточник,,,
22504,неправомерный,,,
31895,правомерность,,,
31894,правомерно,,,
22503,неправомерно,,,
34345,протез,,,
34346,протезирование,,,
11887,зарубежье,,,
38810,сизый,,,
43602,туберкулез,,,
43603,туберкулезник,,,
43734,тщетно,,,
47318,чучело,,,
374,аккорд,,,
509,аллергия,,,
526,алфавит,,,
527,алфавитный,,,
8996,дискриминация,,,
8995,дискриминационный,,,
8994,дискриминантный,,,
8997,дискриминировать,,,
9721,драматизм,,,
9725,драматичный,,,
9722,драматически,,,
9724,драматично,,,
12843,идентификатор,,,
13667,интерфейс,,,
13668,интерфейсный,,,
14339,камуфляжный,,,
11179,закамуфлировать,,,
14337,камуфлированный,,,
15489,колыбель,,,
15491,колыбельный,,,
15490,колыбелька,,,
15889,контрабанда,,,
15890,контрабандист,,,
15891,контрабандный,,,
39494,слобода,,,
39495,слободка,,,
39496,слободской,,,
41742,сударь,,,
41741,сударыня,,,
43624,тульский,,,
45311,файл,,,
45312,файловый,,,
45488,фестивальный,,,
574,амбар,,,
575,амбарный,,,
725,аномалия,,,
4315,витать,,,
12370,защитность,,,
12568,злобно,,,
13527,инкубировать,,,
13526,инкубация,,,
13525,инкубационный,,,
13524,инкубатор,,,
13573,институциональный,,,
13574,институция,,,
13572,институционализация,,,
14471,караван,,,
14472,караванный,,,
14870,киллер,,,
15948,конус,,,
15949,конусный,,,
20023,мультипликатор,,,
24975,оливковый,,,
24974,оливка,,,
24973,олива,,,
22372,неохота,,,
31597,потроха,,,
6181,выпотрошить,,,
31599,потрошить,,,
31598,потрошитель,,,
36126,распотрошить,,,
38868,симфонический,,,
39622,смаковать,,,
39630,смачно,,,
39620,смак,,,
39631,смачный,,,
39621,смакование,,,
40905,срам,,,
31352,посрамить,,,
40906,срамной,,,
25672,осрамиться,,,
31353,посрамление,,,
40907,срамота,,,
41206,стеллаж,,,
41207,стеллажный,,,
42961,томат,,,
42962,томатный,,,
43182,тракт,,,
45338,фальсификация,,,
45339,фальсифицировать,,,
45337,фальсификатор,,,
45336,фальсификат,,,
46064,харьковский,,,
46065,харьковчанин,,,
47394,шаркать,,,
47393,шарканье,,,
12331,зашаркать,,,
47395,шаркнуть,,,
47409,шасси,,,
47704,шмыгнуть,,,
47703,шмыгать,,,
34588,прошмыгнуть,,,
47741,шотландский,,,
47740,шотландец,,,
47931,щеголять,,,
47929,щегольской,,,
47927,щеголь,,,
47926,щеголеватый,,,
28123,перещеголять,,,
47930,щегольство,,,
47928,щегольнуть,,,
48194,экстренный,,,
48193,экстренно,,,
40,абстракция,,,
38,абстракционизм,,,
39,абстракционист,,,
304,адмиралтейский,,,
305,адмиралтейство,,,
563,альфа,,,
1084,аскетический,,,
1083,аскетизм,,,
1082,аскет,,,
1085,аскетичный,,,
4899,волгоградский,,,
4898,волгоградец,,,
5703,вульгарный,,,
5701,вульгарно,,,
5702,вульгарность,,,
21862,недружественный,,,
21860,недружелюбно,,,
9826,дружбан,,,
14129,йога,,,
14128,йог,,,
14137,кабан,,,
14139,кабанчик,,,
14138,кабаний,,,
15728,конвоир,,,
15729,конвоировать,,,
16854,кубанский,,,
16852,кубанец,,,
16853,кубанка,,,
27768,перелет,,,
22112,нелетный,,,
22111,нелетальный,,,
18401,манекенщица,,,
18400,манекен,,,
19331,мираж,,,
30833,понимающе,,,
30834,понимающий,,,
36529,рационализм,,,
36527,рационализация,,,
36531,рационалистический,,,
36526,рационализаторский,,,
36525,рационализатор,,,
36530,рационалист,,,
36528,рационализировать,,,
38578,семинария,,,
38940,сиплый,,,
34194,просипеть,,,
38938,сипеть,,,
25539,осипнуть,,,
38937,сип,,,
25540,осипший,,,
43662,турбина,,,
43663,турбинный,,,
45401,фартук,,,
45402,фартучек,,,
48314,эмбрион,,,
48315,эмбриональный,,,
48455,эрудиция,,,
48454,эрудит,,,
48453,эрудированный,,,
1125,астраханский,,,
3179,бум,,,
8914,дилетант,,,
8916,дилетантский,,,
8915,дилетантизм,,,
8917,дилетантство,,,
9888,дудка,,,
9890,дудочка,,,
9884,дуда,,,
9887,дудеть,,,
9889,дудник,,,
11819,запчасти,,,
14399,канцлер,,,
14698,католик,,,
16277,космополит,,,
16278,космополитизм,,,
16279,космополитический,,,
17663,линялый,,,
39480,слинять,,,
17664,линять,,,
6047,вылинять,,,
17662,линька,,,
30317,полинять,,,
19281,мини,,,
19614,молдавский,,,
19612,молдаванин,,,
19613,молдаванка,,,
19611,молдаван,,,
25429,орнамент,,,
25430,орнаментальный,,,
31120,портвейн,,,
32244,презерватив,,,
33004,принято,,,
36991,референт,,,
36989,реферат,,,
37377,руины,,,
38603,сенсационный,,,
38601,сенсационно,,,
38602,сенсационность,,,
22886,нестройно,,,
44630,уныло,,,
45159,уха,,,
45269,ушица,,,
45325,фактура,,,
45326,фактурный,,,
45945,фургон,,,
45946,фургончик,,,
48216,электорат,,,
2492,блеклый,,,
28845,поблекнуть,,,
2493,блекнуть,,,
6689,гаишник,,,
6690,гаишный,,,
8853,диверсант,,,
8854,диверсионный,,,
8991,дискредитировать,,,
8990,дискредитация,,,
10686,забытье,,,
12427,звонко,,,
13760,ипподром,,,
13761,ипподромный,,,
14269,калий,,,
14249,кал,,,
14270,калийный,,,
15278,ковш,,,
15279,ковшик,,,
16391,кощунственный,,,
16392,кощунство,,,
16390,кощунственно,,,
16393,кощунствовать,,,
18359,маляр,,,
18268,малевать,,,
20778,намалевать,,,
35564,размалевать,,,
18361,малярный,,,
18638,матовый,,,
18637,матово,,,
23277,новелла,,,
24569,одеколон,,,
35183,радушно,,,
35184,радушный,,,
35182,радушие,,,
36629,ревизор,,,
36628,ревизовать,,,
37073,римлянин,,,
37574,рязанский,,,
37924,сауна,,,
40794,спонтанный,,,
40792,спонтанно,,,
40793,спонтанность,,,
43646,туннель,,,
43647,туннельный,,,
43698,тусовка,,,
45675,флейта,,,
45676,флейтист,,,
46461,хрущевский,,,
46460,хрущевка,,,
46493,хуй,,,
48107,экскаватор,,,
48109,экскаваторщик,,,
48108,экскаваторный,,,
48388,энтузиаст,,,
553,альт,,,
557,альтист,,,
558,альтовый,,,
4327,витязь,,,
7882,гриф,,,
10251,жало,,,
10246,жалить,,,
