Number,Lemma,imageability,emotional_valence,is_profane
11018,задолбать,2,1,1
20487,надолб,4,3,0
8873,диета,3,3,0
8874,диетический,2,3,0
13705,инфаркт,3,1,0
32229,предынфарктный,1,1,0
16002,концептуальный,1,3,0
15996,концепт,1,3,0
16000,концептуализм,1,3,0
25405,оригинал,2,4,0
34754,публицист,2,3,0
34755,публицистика,1,3,0
34756,публицистический,1,3,0
34877,путевка,4,4,0
38594,сени,5,3,0
38596,сенной,3,3,0
38615,сенцы,5,3,0
42206,тайно,2,3,0
337,азербайджанский,1,3,0
336,азербайджанец,2,3,0
35472,раздраженно,2,2,0
35473,раздраженный,2,2,0
11396,залп,4,2,0
11397,залповый,3,2,0
11398,залпом,3,3,0
14348,канадский,1,3,0
14347,канадец,2,3,0
16344,коттедж,5,4,0
16345,коттеджный,2,3,0
19929,мошенник,2,1,0
19931,мошенничество,1,1,0
19935,мошонка,4,3,0
19930,мошеннический,1,1,0
19934,мошна,4,3,0
34826,пупок,5,3,0
34824,пуп,4,3,0
34825,пуповина,5,3,0
34831,пупырышек,5,2,0
34832,пупырь,5,2,0
34830,пупырчатый,4,2,0
34827,пупочка,5,4,0
34828,пупочный,3,3,0
38915,синтетический,1,3,0
38914,синтетика,2,3,0
39762,смутно,1,2,0
40461,сотовый,3,3,0
40692,спикер,2,3,0
40702,спираль,5,3,0
40703,спиральный,4,3,0
41593,стружка,5,3,0
41557,строжайший,1,2,0
41548,строгать,4,3,0
41556,строжайше,1,2,0
6421,выстругать,4,3,0
12045,заструг,4,3,0
24192,обстругать,4,2,0
41592,стругать,4,3,0
43675,туристический,1,4,0
6745,гамма,2,3,0
6765,гардероб,5,3,0
6768,гардеробщик,4,3,0
6766,гардеробная,5,3,0
6767,гардеробный,2,3,0
6769,гардеробщица,4,3,0
7996,груша,5,4,0
7998,грушевый,4,4,0
12446,звякнуть,4,3,0
12445,звякать,4,3,0
29999,позвякивать,4,3,0
12444,звяканье,3,3,0
29998,позвякивание,3,3,0
12554,зиять,4,2,0
35512,разинуть,4,3,0
12553,зияние,3,2,0
16362,кочевать,4,3,0
27734,перекочевать,4,3,0
16363,кочевник,4,3,0
16364,кочевой,3,3,0
16366,кочевье,4,3,0
27735,перекочевывать,4,3,0
17840,логистический,1,3,0
17838,логист,2,3,0
18740,медиальный,1,3,0
19995,муза,4,4,0
22036,нейрон,2,3,0
22038,нейронный,1,3,0
30996,попугай,5,4,0
30997,попугайчик,5,5,0
37360,рубрика,2,3,0
37910,сатана,4,1,0
37912,сатанинский,2,1,0
37913,сатанист,2,1,0
25469,осатанеть,2,2,0
37911,сатанизм,1,1,0
38645,сердечно,1,4,0
38649,сердешный,2,3,0
47865,штык,5,2,0
47866,штыковой,3,2,0
48789,ячейка,4,3,0
48788,ячеистый,4,3,0
1176,аттестат,4,3,0
1178,аттестация,2,3,0
1179,аттестовать,2,3,0
1177,аттестационный,1,3,0
5065,воронка,5,3,0
5067,воронок,5,2,0
9682,доцент,3,3,0
14226,казино,5,2,0
16233,корчиться,4,1,0
16232,корчить,4,2,0
39224,скорчиться,4,1,0
39223,скорчить,4,2,0
16230,корча,4,1,0
36900,рентгеновский,2,3,0
36899,рентген,4,3,0
37112,рифма,1,3,0
37115,рифмоваться,1,3,0
37114,рифмовать,1,3,0
37113,рифмованный,1,3,0
11872,зарифмовать,1,3,0
6727,галочка,5,4,0
6719,галка,5,3,0
6734,галчонок,5,4,0
9015,диспетчер,3,3,0
9018,диспетчерский,2,3,0
9017,диспетчерская,4,3,0
9016,диспетчеризация,1,3,0
10076,египетский,1,3,0
15109,клещ,5,1,0
15111,клещевой,2,2,0
15112,клещи,5,3,0
15110,клещевина,4,3,0
21643,невский,1,3,0
31009,популяция,2,3,0
31008,популяционный,1,3,0
41700,субпопуляция,1,3,0
39079,скелет,5,2,0
39080,скелетный,3,2,0
43640,тундра,5,3,0
43641,тундровый,3,3,0
33309,притундровый,2,3,0
22950,неуверенно,2,2,0
44955,уставной,1,3,0
23030,неуставной,1,2,0
859,апельсин,5,4,0
860,апельсиновый,4,4,0
4150,вибрация,3,3,0
4152,вибрировать,4,3,0
4153,вибрирующий,4,3,0
4148,вибратор,5,3,0
4149,вибрационный,2,3,0
8788,джентльмен,3,5,0
8789,джентльменский,2,4,0
29334,по-джентльменски,1,4,0
10030,дюжина,2,3,0
21866,недюжинный,1,4,0
21869,неестественно,1,2,0
21870,неестественность,1,2,0
14214,казах,2,3,0
14215,казахский,1,3,0
14216,казахстанский,1,3,0
14469,карабкаться,5,3,0
5501,вскарабкаться,5,4,0
5969,выкарабкаться,4,4,0
5970,выкарабкиваться,4,4,0
15607,коммуникационный,1,3,0
15603,коммуникабельность,1,4,0
15606,коммуникатор,3,3,0
16207,корреляция,1,3,0
16205,коррелировать,1,3,0
16206,корреляционный,1,3,0
17427,лен,4,3,0
17910,лопасть,5,3,0
13876,испачкать,4,2,0
27326,пачкать,4,2,0
11656,запачкать,4,2,0
27878,перепачкать,4,2,0
27327,пачкаться,4,2,0
13877,испачкаться,4,2,0
6131,выпачкать,4,2,0
11657,запачкаться,4,2,0
28174,персидский,1,3,0
28170,перс,3,3,0
20869,наперсный,2,3,0
20867,наперсник,2,3,0
20868,наперсница,2,3,0
28173,перси,4,3,0
36641,револьвер,5,2,0
36642,револьверный,3,2,0
37304,ростовский,1,3,0
37305,ростовчанин,2,3,0
44762,упрямо,2,2,0
47125,чинить,4,3,0
47127,чинно,2,4,0
1019,артерия,4,3,0
1018,артериальный,2,3,0
10599,забастовка,4,2,0
1544,бастовать,4,2,0
10600,забастовочный,2,2,0
10598,забастовать,4,2,0
1545,бастующий,3,2,0
10601,забастовщик,3,2,0
3863,вестибюль,5,3,0
3862,вестибулярный,1,3,0
6840,гектар,2,3,0
13488,инерция,2,3,0
13486,инерционность,1,3,0
14547,карлик,4,2,0
14548,карликовый,2,2,0
14549,карлица,4,2,0
14546,карла,2,1,1
18932,меню,4,3,0
23211,никель,4,3,0
23210,никелированный,3,3,0
23209,никелевый,3,3,0
37522,рысь,5,3,0
37520,рыскать,4,2,0
37518,рысак,4,4,0
37521,рысца,4,3,0
39757,смуглый,3,3,0
551,альпинист,4,4,0
548,альпийский,3,3,0
550,альпинизм,3,4,0
552,альпинистский,2,3,0
549,альпинарий,4,4,0
2824,борщ,5,4,0
27499,переборщить,2,2,0
27481,перебарщивать,2,2,0
45026,усугубляться,1,1,0
45025,усугублять,1,1,0
45022,усугубить,1,1,0
41738,сугубый,1,2,0
45023,усугубиться,1,1,0
45024,усугубление,1,1,0
8382,девятка,3,3,0
8377,девятая,1,3,0
17138,лабораторный,1,3,0
17394,лезвие,5,2,0
33930,пролепетать,4,3,0
17459,лепетать,4,3,0
17458,лепет,3,3,0
11361,залепетать,4,3,0
44409,улепетывать,4,3,0
17649,лимфоцит,2,3,0
17646,лимфатический,1,3,0
17645,лимфа,3,3,0
17648,лимфоидный,1,3,0
23269,нобелевский,1,4,0
23410,ностальгия,2,2,0
23409,ностальгический,2,2,0
23407,ностальгировать,2,2,0
23408,ностальгически,2,2,0
26951,пан,3,3,0
26983,панский,2,3,0
27083,парить,4,3,0
5118,воспарить,4,4,0
5119,воспарять,4,4,0
31101,поросенок,5,4,0
31104,поросячий,3,2,0
36802,рейх,2,1,0
37254,романс,4,4,0
40343,сорока,5,3,0
40351,сорочка,5,3,0
41804,сук,5,2,0
41944,сучок,5,3,0
41808,суковатый,4,2,0
42298,таракан,5,1,0
42299,тараканий,3,2,0
22242,необузданный,2,2,0
24227,обуздать,4,3,0
44270,узда,5,3,0
44271,уздечка,5,3,0
35680,разнузданный,2,1,0
44272,уздцы,5,3,0
24226,обуздание,2,3,0
35679,разнузданность,1,1,0
4099,взнуздать,5,3,0
24228,обуздывать,4,3,0
46893,чело,4,3,0
46889,челка,5,3,0
47407,шарф,5,3,0
47408,шарфик,5,4,0
48574,ювелирный,2,4,0
48573,ювелир,4,4,0
1107,ассистент,3,3,0
1108,ассистентка,3,3,0
1109,ассистировать,2,3,0
9028,диссидент,2,3,0
9029,диссидентский,1,3,0
9030,диссидентство,1,3,0
14775,квантовый,1,3,0
14773,квант,1,3,0
16629,криминал,2,1,0
16631,криминалист,3,3,0
16630,криминализация,1,1,0
16632,криминалистика,1,3,0
16633,криминалистический,1,3,0
16634,криминалитет,2,1,0
34811,пульт,5,3,0
37457,русый,4,4,0
37433,русак,4,3,0
37437,русачок,4,4,0
45404,фарфоровый,3,4,0
45403,фарфор,4,4,0
46398,хребет,5,3,0
9872,дубль,3,3,0
9870,дублировать,2,3,0
9869,дублирование,1,3,0
9871,дублироваться,2,3,0
10550,жулик,2,1,1
10552,жулье,2,1,1
10555,жульничество,1,1,0
10553,жульничать,2,1,0
10551,жуликоватый,2,1,0
10554,жульнический,1,1,0
12621,знакомая,3,3,0
12625,знакомо,1,3,0
15665,комплимент,3,4,0
15666,комплиментарный,1,4,0
18666,мафия,3,1,0
18665,мафиозный,2,1,0
22592,неприязнь,1,1,0
29039,поганый,2,1,1
29038,поганка,5,2,0
29036,поганец,2,1,1
13894,испоганить,2,1,0
29037,поганить,2,1,0
29040,погань,2,1,1
22518,непредсказуемый,1,3,0
41297,стипендия,2,4,0
41296,стипендиат,2,4,0
41295,стипендиальный,1,4,0
43180,траектория,3,3,0
47939,щекотать,5,4,0
47941,щекотливый,2,2,0
47940,щекотка,4,4,0
31820,пощекотать,5,4,0
47942,щекотно,4,4,0
12359,защекотать,5,3,0
3076,брякнуть,4,2,0
20256,набрякнуть,4,2,0
28874,побрякушка,4,2,0
3075,брякать,4,2,0
3079,бряцать,4,3,0
3077,брякнуться,4,2,0
28873,побрякивать,4,3,0
4282,виртуоз,3,4,0
4285,виртуозный,2,4,0
4283,виртуозно,1,4,0
4284,виртуозность,1,4,0
14134,кабак,4,2,0
14143,кабацкий,3,2,0
14530,карета,5,3,0
14531,каретка,4,3,0
14532,каретный,3,3,0
14651,катализатор,2,3,0
14650,катализ,1,3,0
14652,катализировать,1,3,0
14730,качественно,1,4,0
22058,некачественно,1,2,0
15590,коммерсант,3,3,0
22064,некоммерческий,1,3,0
15592,коммерция,1,3,0
39147,скобка,4,3,0
39146,скоба,4,3,0
39149,скобочка,4,3,0
39150,скобяной,2,3,0
39805,снайпер,4,2,0
39806,снайперский,2,2,0
12016,застенчивый,2,2,0
12015,застенчивость,1,2,0
1768,беззастенчиво,1,1,0
1769,беззастенчивый,1,1,0
46879,чек,4,3,0
46880,чека,4,3,0
2250,библейский,2,3,0
3333,бюллетень,4,3,0
5062,воронежский,2,3,0
5061,воронежец,2,3,0
6956,герб,4,3,0
6960,гербовый,2,3,0
6958,гербарий,4,3,0
9339,доктрина,1,3,0
9340,доктринальный,1,3,0
3603,вдребезги,4,2,0
9749,дребезжать,4,2,0
11032,задребезжать,4,2,0
9748,дребезжание,3,2,0
9747,дребезг,3,2,0
44287,узнаваемый,2,3,0
22983,неузнаваемо,2,2,0
44286,узнаваемость,1,3,0
22986,неузнанный,2,2,0
15748,кондиционер,4,3,0
15751,кондиция,2,3,0
22068,некондиционный,2,2,0
18917,менталитет,1,3,0
18918,ментальность,1,3,0
18919,ментальный,1,3,0
29360,поди,1,3,0
29362,поди-ка,1,3,0
31932,прагматический,1,3,0
31934,прагматичный,1,3,0
31929,прагматизм,1,3,0
31930,прагматик,2,3,0
31931,прагматика,1,3,0
31933,прагматично,1,3,0
39458,слесарь,4,3,0
39457,слесарный,2,3,0
39734,смородина,4,4,0
39755,смрад,4,1,0
39651,смердеть,4,1,0
39756,смрадный,4,1,0
39650,смерд,3,2,0
39735,смородиновый,3,4,0
33315,притча,2,3,0
47733,шорох,4,3,0
3279,бушевать,4,2,0
35239,разбушеваться,4,2,0
7116,гипс,4,3,0
7117,гипсовый,3,3,0
10861,загипсовать,4,2,0
7132,гитлеровский,2,1,0
7131,гитлеровец,3,1,0
7130,гитлеризм,1,1,0
36677,регрессия,1,2,0
33634,прогрессировать,2,4,0
33635,прогрессирующий,2,4,0
33637,прогрессия,1,4,0
36674,регресс,1,2,0
36675,регрессивный,1,2,0
36676,регрессионный,1,2,0
33636,прогрессист,2,4,0
9987,дыбом,4,2,0
9988,дыбы,4,2,0
4067,вздыбить,4,2,0
4068,вздыбиться,4,2,0
9985,дыба,4,1,0
20529,надыбать,1,3,0
9986,дыбиться,4,2,0
12673,зола,4,3,0
12674,золить,3,3,0
12695,зольник,4,3,0
12696,зольный,2,3,0
33770,прожектор,5,3,0
33771,прожекторный,2,3,0
39475,слизистый,3,2,0
39479,слизь,4,2,0
39474,слизистая,3,2,0
39477,слизняк,4,2,0
29722,подслизистый,1,3,0
21167,насморк,3,2,0
39733,сморкаться,4,2,0
6334,высморкаться,4,2,0
39737,сморчок,4,3,0
21156,насмарку,1,2,0
40324,сорбент,2,3,0
40325,сорбировать,1,3,0
40327,сорбция,1,3,0
32,абсорбция,1,3,0
8667,десорбция,1,3,0
40326,сорбционный,1,3,0
31,абсорбент,2,3,0
40471,соус,4,4,0
43276,траурный,2,1,0
43275,траур,2,1,0
43507,трофей,4,4,0
43508,трофейный,3,4,0
47830,шторм,5,2,0
47833,штормовой,3,2,0
47831,штормить,4,2,0
47832,штормовка,4,3,0
48457,эсер,2,3,0
48503,эсэсовец,3,1,0
48504,эсэсовский,2,1,0
48456,эс,1,3,0
48458,эсеровский,2,3,0
48785,яхта,5,4,0
48787,яхтсмен,4,4,0
384,аккумулятор,4,3,0
382,аккумулировать,2,3,0
385,аккумуляторный,2,3,0
386,аккумуляция,1,3,0
383,аккумулироваться,2,3,0
381,аккумулирование,1,3,0
2473,бланк,4,3,0
4908,волжский,2,3,0
28980,поволжский,2,3,0
10801,заволжский,2,3,0
4907,волжанин,2,3,0
7750,грамматика,1,3,0
7751,грамматический,1,3,0
7818,греза,3,4,0
7819,грезить,2,4,0
7820,грезиться,2,3,0
32664,пригрезиться,2,3,0
10253,жалобно,2,2,0
15246,коалиция,1,3,0
15245,коалиционный,1,3,0
15289,коготь,5,2,0
15288,коготок,5,2,0
15290,когтистый,4,2,0
16508,крах,1,1,0
23633,обескуражить,2,1,0
17015,кураж,2,4,0
17016,куражиться,3,2,0
23632,обескураживать,2,1,0
23631,обескураженно,2,1,0
30223,покуражиться,3,2,0
17372,леди,3,4,0
18386,мандат,2,3,0
18387,мандатный,1,3,0
18550,масон,2,3,0
18551,масонский,1,3,0
18552,масонство,1,3,0
32546,приветливо,1,4,0
32544,приветик,1,4,0
32549,приветственно,1,4,0
32562,привилегия,1,4,0
22610,непроизвольно,1,3,0
33834,произвольно,1,3,0
22611,непроизвольный,1,3,0
36524,рацион,2,3,0
13783,иррациональный,1,2,0
13782,иррациональность,1,2,0
22694,нерационально,1,2,0
36752,резиденция,4,3,0
37346,рубин,5,4,0
37347,рубиновый,4,4,0
38045,свекровь,3,3,0
36375,растопырить,4,3,0
26533,оттопырить,4,3,0
26532,оттопыриваться,4,3,0
26531,оттопыривать,4,3,0
36374,растопыривать,4,3,0
34534,процедить,4,3,0
46565,цедить,4,3,0
34537,процеживать,4,3,0
42020,сцеживать,4,3,0
21385,нацедить,4,3,0
47783,шрам,4,2,0
1043,архаичный,1,2,0
1044,архангел,3,4,0
1042,архаический,1,2,0
1041,архаика,1,2,0
1040,архаизм,1,2,0
1531,баскетбольный,3,3,0
1528,баскет,4,3,0
3166,буль-буль,5,3,0
3175,булькать,5,3,0
3174,бульканье,4,3,0
10677,забулькать,5,3,0
3176,булькнуть,5,3,0
3342,бюст,4,3,0
3344,бюстик,4,3,0
10544,жрец,4,3,0
10546,жрица,4,3,0
10545,жреческий,2,3,0
15027,клавиша,5,3,0
15028,клавишный,3,3,0
16815,крымский,2,3,0
27199,пассаж,2,3,0
28169,перрон,4,3,0
36721,реестр,2,3,0
38490,секта,1,2,0
38491,сектант,2,2,0
38492,сектантский,1,2,0
38493,сектантство,1,2,0
39709,смирно,3,3,0
39704,смиренно,2,4,0
42243,талия,4,3,0
42893,тождественный,1,3,0
42894,тождество,1,3,0
26235,отождествление,1,3,0
26234,отождествить,1,3,0
42892,тождественность,1,3,0
42891,тождественно,1,3,0
46742,циркулировать,1,3,0
46747,циркуляция,1,3,0
46746,циркуляционный,1,3,0
47762,шпиль,4,3,0
47763,шпилька,4,3,0
33417,пришпилить,4,3,0
1055,архиепископ,3,3,0
2831,босс,3,3,0
28886,повадка,2,2,0
28885,повадиться,2,2,0
40849,спровадить,3,2,0
25820,отвадить,2,2,0
12754,зубр,5,4,0
13456,индикатор,2,3,0
13458,индикация,1,3,0
13457,индикаторный,1,3,0
14345,канава,4,2,0
14346,канавка,4,2,0
14809,кедр,5,4,0
14812,кедровый,4,4,0
14810,кедрач,4,4,0
14811,кедровник,4,4,0
15436,колода,4,3,0
15439,колодка,4,3,0
29397,подколодный,3,2,0
15476,колпак,5,3,0
15477,колпачок,5,3,0
17252,ларек,4,3,0
36736,резвиться,4,4,0
36737,резво,1,4,0
36739,резвый,3,4,0
36738,резвость,1,4,0
31063,порезвиться,4,4,0
38604,сенсация,1,4,0
39768,смущенно,2,2,0
41503,стрекоза,5,4,0
41505,стрекотать,4,3,0
29774,подстрекать,1,1,0
41504,стрекот,4,3,0
12037,застрекотать,4,3,0
29773,подстрекательство,1,1,0
29772,подстрекатель,2,1,0
41502,стрекач,2,2,0
46226,хлор,2,2,0
46228,хлорид,1,3,0
46231,хлорка,4,2,0
46229,хлористый,1,3,0
46230,хлорит,1,3,0
46232,хлорный,1,3,0
978,арифметика,1,3,0
979,арифметический,1,3,0
2389,благоговение,2,5,0
2387,благоговейно,2,4,0
2388,благоговейный,2,5,0
2390,благоговеть,2,4,0
4228,вилла,5,4,0
6848,гематома,4,1,0
13743,инцидент,2,2,0
14779,квартет,3,3,0
14778,квартальный,1,3,0
15332,козырь,4,4,0
15331,козырнуть,3,3,0
15330,козырной,3,4,0
15333,козырять,2,2,0
15484,колхозник,4,3,0
16726,кроссовок,5,3,0
16725,кроссовка,5,3,0
16723,кросс,3,3,0
16911,кукуруза,5,3,0
16913,кукурузный,4,3,0
16912,кукурузник,4,3,0
17737,литургия,2,4,0
33978,промилле,1,3,0
25339,оратор,3,4,0
25341,ораторский,2,4,0
25342,ораторствовать,3,4,0
38710,сертификат,3,3,0
41726,сувенир,4,4,0
41727,сувенирный,3,4,0
13978,иссякнуть,2,2,0
13977,иссякать,2,2,0
22022,неиссякаемый,2,4,0
45152,утюг,5,3,0
26550,отутюжить,5,3,0
45153,утюжить,5,3,0
46575,целенаправленный,1,4,0
46573,целенаправленно,1,4,0
937,арбуз,5,4,0
938,арбузный,4,4,0
3704,венгерский,2,3,0
3705,венгр,2,3,0
3703,венгерка,3,3,0
7938,грош,3,2,0
7939,грошовый,2,2,0
10485,жилет,5,3,0
10486,жилетка,5,3,0
14703,каторга,3,1,0
14706,каторжный,2,1,0
14705,каторжник,3,1,0
14704,каторжанин,3,1,0
17922,лорд,3,4,0
23275,новгородский,2,3,0
23274,новгородец,2,3,0
34781,пудра,4,3,0
34782,пудреница,5,3,0
34783,пудрить,4,3,0
20974,напудрить,4,3,0
33101,припудрить,4,3,0
11805,запудрить,2,2,0
34784,пудриться,4,3,0
38235,своевременно,1,4,0
38236,своевременность,1,4,0
38869,симфония,3,4,0
41246,стержень,4,3,0
41247,стержневой,2,3,0
41245,стерженек,4,3,0
43502,трость,5,3,0
43499,тростник,4,3,0
43501,тросточка,5,3,0
43500,тростниковый,3,3,0
43498,тростинка,4,3,0
8,абзац,2,3,0
524,алтарь,4,4,0
523,алтарный,3,4,0
5096,воск,4,3,0
5101,восковой,3,3,0
3510,ваще,1,3,0
5244,вощеный,3,3,0
14542,каркас,4,3,0
14543,каркасный,2,3,0
15946,конунг,2,3,0
18478,маркетинг,1,3,0
28533,плазма,2,3,0
28534,плазменный,2,3,0
34444,протоплазма,1,3,0
1868,безропотно,1,3,0
37272,роптать,2,2,0
37271,ропот,2,2,0
1869,безропотный,2,4,0
39847,снисходительно,2,2,0
43482,трон,5,4,0
43483,тронный,3,4,0
45747,фора,2,4,0
45864,франк,4,3,0
47207,чокнуться,3,2,0
47205,чокаться,4,4,0
47206,чокнутый,2,1,1
48509,эталон,1,4,0
48510,эталонный,1,4,0
495,алкаш,2,1,1
533,алчный,2,1,0
532,алчность,1,1,0
494,алкать,1,2,0
531,алчно,1,1,0
565,альянс,1,3,0
1335,бакс,3,3,0
2810,борозда,4,3,0
2812,бороздка,4,3,0
2811,бороздить,4,3,0
12918,избороздить,4,2,0
9482,донор,3,4,0
9484,донорский,2,4,0
9483,донорный,2,4,0
9485,донорство,2,4,0
21829,недостойно,1,1,0
15741,конденсат,1,3,0
15742,конденсатор,3,3,0
15743,конденсация,1,3,0
15744,конденсировать,1,3,0
18707,маяться,2,1,0
20782,намаяться,2,1,0
18706,маять,2,1,0
44465,умаяться,2,2,0
18196,маета,2,1,0
33964,промаяться,2,1,0
13086,измаяться,2,1,0
18195,маевка,3,4,0
19405,мишень,4,2,0
19771,монументальный,2,4,0
19769,монумент,5,3,0
19770,монументальность,1,4,0
35169,радиус,1,3,0
45303,фаворит,2,4,0
45302,фавор,1,4,0
45304,фаворитка,2,4,0
47442,шашка,4,3,0
47441,шашечка,4,3,0
766,антикварный,3,4,0
765,антиквариат,4,4,0
764,антиквар,3,3,0
2575,боб,5,3,0
2580,бобовый,4,3,0
2579,бобина,4,3,0
3376,вакуум,2,3,0
3377,вакуумный,1,3,0
5079,ворох,4,3,0
5083,ворошить,4,3,0
35329,разворошить,4,3,0
27556,переворошить,4,3,0
28994,поворошить,4,3,0
15346,кокетничать,3,2,0
15347,кокетство,2,2,0
15345,кокетливый,3,3,0
15343,кокетка,3,2,0
27064,паренек,4,4,0
27087,паркет,4,3,0
27088,паркетный,3,3,0
36896,рента,1,3,0
36903,рентный,1,3,0
37560,рявкнуть,4,1,0
37559,рявкать,4,1,0
40213,сом,5,3,0
40214,сома,2,3,0
40216,сомик,5,4,0
45799,форточка,5,3,0
46800,чадо,3,4,0
14082,исчадие,2,1,0
47443,шашлык,5,5,0
446,акула,5,2,0
447,акулий,4,2,0
1369,балка,4,3,0
3850,весло,5,3,0
9151,добродетель,1,5,0
9152,добродетельный,1,5,0
13385,импровизация,2,4,0
13386,импровизированный,2,3,0
13384,импровизационный,1,3,0
14266,калибр,2,3,0
14268,калибровочный,1,3,0
14267,калибровка,1,3,0
14272,калина,5,4,0
14276,калинка,5,4,0
18117,люстра,5,3,0
24553,ода,2,4,0
8940,диод,1,3,0
6447,вытаращить,4,2,0
42308,таращить,4,2,0
42309,таращиться,4,2,0
6448,вытаращиться,4,2,0
742,антенна,4,3,0
743,антенный,2,3,0
22324,неосведомленность,1,2,0
3623,ведический,1,3,0
4891,вокальный,1,3,0
4888,вокал,2,3,0
4889,вокалист,3,3,0
22959,неугомонный,2,2,0
44073,угомониться,2,3,0
7457,гомон,4,3,0
7458,гомонить,4,3,0
10902,загомонить,4,3,0
44072,угомонить,2,3,0
16949,культивировать,2,3,0
16947,культивирование,1,3,0
16950,культивироваться,2,3,0
36845,рекультивация,1,3,0
16946,культиватор,4,3,0
16948,культивированный,2,4,0
17932,лосниться,4,3,0
17960,лощина,4,3,0
17928,лоск,3,4,0
17959,лощеный,3,2,0
17961,лощинка,4,3,0
17633,лиловый,4,4,0
18146,ляпнуть,2,2,0
11403,заляпать,4,2,0
4465,вляпаться,3,1,0
18145,ляп,2,2,0
18937,мерещиться,2,2,0
30690,померещиться,2,2,0
32916,примерещиться,2,2,0
30326,полировать,4,3,0
26289,отполировать,4,3,0
30325,полированный,3,4,0
30324,полирование,2,3,0
32253,презрительно,2,1,0
11825,запястье,5,3,0
39941,сова,5,4,0
39977,совка,4,3,0
39945,совенок,5,4,0
39976,совиный,4,4,0
45665,фланг,2,3,0
45666,фланговый,1,3,0
7331,говно,4,1,1
7332,говнюк,2,1,1
7330,говенный,2,1,1
9136,доблесть,1,5,0
9135,доблестный,1,5,0
9134,доблестно,1,5,0
9980,дуэль,4,2,0
9981,дуэльный,3,2,0
14537,карикатура,4,2,0
14540,карикатурный,3,2,0
14538,карикатурист,3,3,0
17631,лилия,5,4,0
17632,лиловатый,4,4,0
30668,помада,5,3,0
20916,напомадить,4,3,0
22841,несоответствие,1,2,0
22842,несоответствующий,1,2,0
43261,трап,4,3,0
46171,хихикать,4,4,0
12243,захихикать,4,4,0
46170,хихиканье,4,4,0
47098,чех,2,3,0
47101,чеховский,2,3,0
48163,экспрессия,1,4,0
48159,экспресс,4,3,0
48162,экспрессировать,1,3,0
48160,экспрессивный,2,4,0
48161,экспрессионизм,1,3,0
15967,конфискация,2,1,0
15968,конфисковать,2,1,0
16310,костыль,5,2,0
20696,накостылять,4,1,0
23488,нюанс,1,3,0
24580,одесский,2,3,0
25534,осина,5,3,0
25537,осиновый,4,3,0
25536,осинник,4,3,0
29583,подосиновик,5,4,0
25535,осинка,4,3,0
38880,синдром,1,2,0
45313,факел,5,4,0
45314,факельный,4,4,0
1388,балтийский,2,3,0
3274,бухта,5,4,0
3275,бухточка,5,4,0
6623,габарит,1,3,0
6624,габаритный,1,3,0
13360,империализм,1,2,0
13362,империалистический,1,2,0
13361,империалист,2,2,0
13359,империал,3,3,0
14387,кант,2,3,0
14391,кантовский,1,3,0
24808,окантовка,3,3,0
14390,кантоваться,2,2,0
24807,окантовать,3,3,0
14834,керамический,2,3,0
14833,керамика,2,3,0
39129,склеп,5,1,0
30127,поклеп,1,1,0
15096,клепка,4,3,0
11219,заклепка,4,3,0
15095,клепать,4,3,0
15963,конфигурация,1,3,0
17457,лепесток,5,4,0
13140,изнурительный,2,1,0
30855,понурый,3,2,0
13142,изнурять,2,1,0
13143,изнуряющий,2,1,0
13141,изнурить,2,1,0
30853,понуриться,3,2,0
13139,изнуренный,2,1,0
30852,понурить,3,2,0
26706,охнуть,4,2,0
26689,охать,4,2,0
788,антиохийский,1,3,0
11611,заохать,4,2,0
30882,поохать,4,2,0
37104,риторика,1,3,0
37106,риторический,1,3,0
37105,риторически,1,3,0
42822,титан,3,3,0
42823,титанический,2,4,0
42824,титановый,2,3,0
42957,только-только,1,3,0
43493,тропический,3,4,0
41716,субтропический,2,3,0
43715,туша,5,2,0
43722,тушка,4,2,0
48040,эквивалент,1,3,0
48042,эквивалентный,1,3,0
48041,эквивалентность,1,3,0
20258,набухать,4,3,0
3266,бухать,2,2,0
3271,бухнуть,3,2,0
3272,бухнуться,4,2,0
3524,вбухать,2,2,0
10679,забухать,2,2,0
6844,гель,4,3,0
13904,исполком,1,3,0
14274,калининградский,2,3,0
14273,калининградец,2,3,0
15088,клеймо,4,2,0
15087,клеймить,2,1,0
11218,заклеймить,2,1,0
17963,лояльность,1,4,0
17964,лояльный,1,4,0
32237,преждевременный,1,2,0
32236,преждевременно,1,2,0
37529,рыхлый,3,2,0
37528,рыхлить,4,3,0
4126,взрыхлить,4,3,0
37527,рыхление,2,3,0
42295,тапочка,5,3,0
42581,теперешний,1,3,0
43262,трапеза,4,4,0
43263,трапезная,4,3,0
12160,затрапезный,2,2,0
40462,сотрапезник,2,4,0
46791,цыпочки,4,3,0
48325,эмиссия,1,3,0
48324,эмиссионный,1,3,0
9542,допэмиссия,1,3,0
48467,эскиз,4,3,0
48468,эскизный,3,3,0
344,азот,2,3,0
345,азотный,1,3,0
2447,благосостояние,1,5,0
7869,гримаса,4,2,0
7871,гримасничать,4,2,0
7870,гримаска,4,2,0
9983,дуэт,3,4,0
10540,жопа,4,1,1
22991,неуклюжий,3,2,0
22990,неуклюжесть,2,2,0
16396,краб,5,3,0
16397,крабовидный,4,3,0
16398,крабовый,4,3,0
16873,кувшин,5,3,0
16874,кувшинка,5,4,0
16875,кувшинчик,5,3,0
17134,лабиринт,4,2,0
